date,open,high,low,close,volume
2025-12-09 09:15:00+05:30,644.95,647.45,617.65,643.75,10080
2025-12-09 09:16:00+05:30,646.35,679.65,633.0,676.55,42700
2025-12-09 09:17:00+05:30,679.5,690.45,669.6,678.2,15995
2025-12-09 09:18:00+05:30,679.5,679.5,658.2,668.2,11410
2025-12-09 09:19:00+05:30,670.65,670.75,654.65,663.25,10325
2025-12-09 09:20:00+05:30,662.2,679.95,661.15,679.95,7525
2025-12-09 09:21:00+05:30,680.0,680.4,636.9,641.0,10535
2025-12-09 09:22:00+05:30,631.9,648.0,628.35,643.8,10150
2025-12-09 09:23:00+05:30,645.8,654.0,636.75,652.85,6055
2025-12-09 09:24:00+05:30,651.75,656.55,638.05,638.05,5880
2025-12-09 09:25:00+05:30,636.0,636.8,618.0,631.4,7560
2025-12-09 09:26:00+05:30,631.85,652.9,625.9,651.1,5600
2025-12-09 09:27:00+05:30,648.9,650.6,637.65,641.3,7910
2025-12-09 09:28:00+05:30,640.35,650.0,636.0,647.1,3990
2025-12-09 09:29:00+05:30,644.1,647.35,638.5,643.55,3325
2025-12-09 09:30:00+05:30,648.85,670.0,645.95,667.0,9415
2025-12-09 09:31:00+05:30,668.35,688.0,668.35,676.4,11655
2025-12-09 09:32:00+05:30,676.4,683.1,668.55,680.0,3395
2025-12-09 09:33:00+05:30,680.2,682.25,674.0,674.75,3220
2025-12-09 09:34:00+05:30,674.75,679.25,649.85,649.85,6265
2025-12-09 09:35:00+05:30,652.25,662.55,651.4,658.0,3465
2025-12-09 09:36:00+05:30,658.8,684.0,658.8,682.75,6475
2025-12-09 09:37:00+05:30,682.75,691.0,677.0,679.25,9170
2025-12-09 09:38:00+05:30,678.9,688.25,675.0,682.8,4760
2025-12-09 09:39:00+05:30,685.8,695.45,680.4,695.0,3920
2025-12-09 09:40:00+05:30,698.0,712.05,693.3,696.75,8540
2025-12-09 09:41:00+05:30,695.5,698.25,675.0,675.35,4200
2025-12-09 09:42:00+05:30,675.35,684.7,666.1,666.3,3220
2025-12-09 09:43:00+05:30,666.25,673.05,665.0,671.35,2415
2025-12-09 09:44:00+05:30,671.35,688.0,671.35,688.0,1715
2025-12-09 09:45:00+05:30,687.5,695.3,672.9,687.1,5495
2025-12-09 09:46:00+05:30,686.75,690.55,682.6,689.85,1680
2025-12-09 09:47:00+05:30,693.0,704.0,692.25,692.25,3605
2025-12-09 09:48:00+05:30,690.5,696.2,686.75,696.2,1190
2025-12-09 09:49:00+05:30,700.0,702.45,683.9,685.25,3045
2025-12-09 09:50:00+05:30,685.25,691.4,685.25,689.85,2345
2025-12-09 09:51:00+05:30,690.5,698.75,683.45,683.5,4130
2025-12-09 09:52:00+05:30,684.2,688.7,678.55,685.75,875
2025-12-09 09:53:00+05:30,685.75,695.0,681.65,689.75,1400
2025-12-09 09:54:00+05:30,689.75,699.05,689.25,696.7,2345
2025-12-09 09:55:00+05:30,696.7,705.0,691.8,703.2,3850
2025-12-09 09:56:00+05:30,701.25,701.25,693.6,695.5,840
2025-12-09 09:57:00+05:30,690.0,696.5,686.75,696.5,910
