date,open,high,low,close,volume
2025-12-12 09:15:00+05:30,217.2,217.2,184.55,186.45,3525
2025-12-12 09:16:00+05:30,187.8,191.55,187.8,188.0,2700
2025-12-12 09:17:00+05:30,188.0,188.0,183.3,184.6,2925
2025-12-12 09:18:00+05:30,186.1,186.5,183.0,183.0,7275
2025-12-12 09:19:00+05:30,183.0,183.45,181.4,181.8,2025
2025-12-12 09:20:00+05:30,181.95,181.95,178.5,180.85,4650
2025-12-12 09:21:00+05:30,180.85,180.85,177.15,179.25,3000
2025-12-12 09:22:00+05:30,179.25,179.25,176.75,178.55,2025
2025-12-12 09:23:00+05:30,178.2,182.4,178.2,182.4,2400
2025-12-12 09:24:00+05:30,181.5,184.15,181.35,183.4,3150
2025-12-12 09:25:00+05:30,183.4,189.5,183.4,188.15,2625
2025-12-12 09:26:00+05:30,188.15,189.1,185.9,187.7,1875
2025-12-12 09:27:00+05:30,187.7,187.7,178.5,178.5,750
2025-12-12 09:28:00+05:30,178.5,179.0,175.9,176.05,4575
2025-12-12 09:29:00+05:30,178.45,178.6,176.15,177.0,3150
2025-12-12 09:30:00+05:30,176.0,176.0,170.0,170.0,4200
2025-12-12 09:31:00+05:30,169.0,169.7,165.95,166.35,2475
2025-12-12 09:32:00+05:30,166.0,168.05,163.75,163.75,6750
2025-12-12 09:33:00+05:30,163.45,166.55,163.45,166.55,5775
2025-12-12 09:34:00+05:30,165.9,165.9,164.1,164.8,5850
2025-12-12 09:35:00+05:30,164.0,167.65,164.0,166.0,3525
2025-12-12 09:36:00+05:30,165.95,165.95,162.6,163.25,4200
2025-12-12 09:37:00+05:30,163.35,165.3,162.65,164.9,2550
2025-12-12 09:38:00+05:30,165.0,166.0,164.5,166.0,675
2025-12-12 09:39:00+05:30,166.0,166.55,164.05,164.45,1950
2025-12-12 09:40:00+05:30,164.45,166.2,164.25,166.2,2250
2025-12-12 09:41:00+05:30,166.2,167.0,165.5,166.2,4200
2025-12-12 09:42:00+05:30,165.85,167.5,165.85,167.5,1050
2025-12-12 09:43:00+05:30,166.25,169.25,164.2,164.2,5250
2025-12-12 09:44:00+05:30,164.2,167.0,164.2,166.1,1500
2025-12-12 09:45:00+05:30,166.1,170.0,165.65,170.0,1050
2025-12-12 09:46:00+05:30,170.0,172.0,167.2,169.0,4425
2025-12-12 09:47:00+05:30,169.3,170.65,166.6,170.0,3600
2025-12-12 09:48:00+05:30,169.35,173.4,168.5,173.15,6900
2025-12-12 09:49:00+05:30,173.15,173.2,169.65,169.65,1875
2025-12-12 09:50:00+05:30,169.95,172.2,169.4,172.2,1425
2025-12-12 09:51:00+05:30,171.85,171.95,170.15,170.75,1125
2025-12-12 09:52:00+05:30,170.75,172.0,170.0,170.0,1350
2025-12-12 09:53:00+05:30,171.7,173.55,171.6,172.85,1050
2025-12-12 09:54:00+05:30,173.2,173.7,171.55,171.6,2700
2025-12-12 09:55:00+05:30,171.6,173.75,171.6,172.4,2550
2025-12-12 09:56:00+05:30,173.0,174.95,171.45,171.8,3675
2025-12-12 09:57:00+05:30,171.8,171.8,168.2,171.75,1350
2025-12-12 09:58:00+05:30,172.4,179.5,172.4,179.05,3375
2025-12-12 09:59:00+05:30,178.95,178.95,175.55,176.6,3600
2025-12-12 10:00:00+05:30,176.1,176.25,173.25,175.55,1725
2025-12-12 10:01:00+05:30,175.55,177.6,173.8,175.15,1500
2025-12-12 10:02:00+05:30,176.05,179.3,176.05,177.5,3000
2025-12-12 10:03:00+05:30,176.7,180.0,175.2,180.0,3075
2025-12-12 10:04:00+05:30,180.15,180.4,176.85,177.5,4050
2025-12-12 10:05:00+05:30,177.5,181.5,177.5,181.5,1425
2025-12-12 10:06:00+05:30,179.85,180.75,178.85,180.15,1350
2025-12-12 10:07:00+05:30,178.55,182.0,178.0,182.0,1575
2025-12-12 10:08:00+05:30,181.65,192.2,181.65,190.85,5625
