date,open,high,low,close,volume
2025-12-12 09:15:00+05:30,26100.0,26108.7,26074.1,26108.7,329700
2025-12-12 09:20:00+05:30,26108.0,26117.0,26093.1,26093.1,224625
2025-12-12 09:25:00+05:30,26093.6,26120.0,26083.8,26120.0,148725
2025-12-12 09:30:00+05:30,26118.1,26148.7,26118.1,26140.6,305475
2025-12-12 09:35:00+05:30,26140.2,26145.0,26132.2,26139.1,71475
2025-12-12 09:40:00+05:30,26139.9,26141.0,26130.0,26138.0,73875
2025-12-12 09:45:00+05:30,26135.0,26142.8,26118.0,26130.0,121275
2025-12-12 09:50:00+05:30,26130.0,26131.0,26120.0,26130.0,30075
2025-12-12 09:55:00+05:30,26125.3,26138.8,26105.0,26119.9,59250
2025-12-12 10:00:00+05:30,26121.4,26126.5,26102.2,26109.2,85650
2025-12-12 10:05:00+05:30,26109.0,26113.0,26075.0,26089.8,115500
2025-12-12 10:10:00+05:30,26087.0,26105.0,26071.0,26105.0,98025
2025-12-12 10:15:00+05:30,26105.0,26126.6,26100.1,26113.0,83325
2025-12-12 10:20:00+05:30,26115.0,26120.2,26056.0,26061.0,96675
2025-12-12 10:25:00+05:30,26059.8,26069.1,26040.1,26062.3,186375
2025-12-12 10:30:00+05:30,26062.3,26087.0,26060.0,26084.0,61425
2025-12-12 10:35:00+05:30,26081.1,26088.8,26065.0,26066.5,24975
2025-12-12 10:40:00+05:30,26066.5,26070.0,26055.3,26065.0,39600
2025-12-12 10:45:00+05:30,26067.5,26082.0,26050.0,26055.0,43875
2025-12-12 10:50:00+05:30,26055.0,26070.6,26046.0,26062.0,29850
2025-12-12 10:55:00+05:30,26063.0,26074.0,26048.0,26051.0,25800
2025-12-12 11:00:00+05:30,26057.9,26085.0,26050.0,26080.3,44625
2025-12-12 11:05:00+05:30,26083.5,26093.0,26071.1,26090.4,33000
2025-12-12 11:10:00+05:30,26090.4,26109.0,26089.7,26093.0,67350
2025-12-12 11:15:00+05:30,26093.0,26101.0,26090.0,26094.0,29700
2025-12-12 11:20:00+05:30,26092.4,26125.0,26090.8,26120.0,129300
2025-12-12 11:25:00+05:30,26120.0,26122.0,26107.8,26115.0,32625
2025-12-12 11:30:00+05:30,26115.0,26124.0,26113.3,26119.0,56325
2025-12-12 11:35:00+05:30,26119.7,26120.5,26104.6,26112.6,37200
2025-12-12 11:40:00+05:30,26107.7,26120.0,26103.9,26118.0,20025
